"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2010-08","Aug-2010","NATUSD","National currency per US dollar","0","Units",,,508.0091,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2010-09","Sep-2010","NATUSD","National currency per US dollar","0","Units",,,493.4136,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2010-10","Oct-2010","NATUSD","National currency per US dollar","0","Units",,,484.6143,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2010-11","Nov-2010","NATUSD","National currency per US dollar","0","Units",,,482.5886,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2010-12","Dec-2010","NATUSD","National currency per US dollar","0","Units",,,473.5239,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-01","Jan-2011","NATUSD","National currency per US dollar","0","Units",,,490.2095,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-02","Feb-2011","NATUSD","National currency per US dollar","0","Units",,,474.815,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-03","Mar-2011","NATUSD","National currency per US dollar","0","Units",,,479.3174,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-04","Apr-2011","NATUSD","National currency per US dollar","0","Units",,,469.7095,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-05","May-2011","NATUSD","National currency per US dollar","0","Units",,,467.8864,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-06","Jun-2011","NATUSD","National currency per US dollar","0","Units",,,469.4955,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-07","Jul-2011","NATUSD","National currency per US dollar","0","Units",,,461.919,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-08","Aug-2011","NATUSD","National currency per US dollar","0","Units",,,466.637,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-09","Sep-2011","NATUSD","National currency per US dollar","0","Units",,,486.3364,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-10","Oct-2011","NATUSD","National currency per US dollar","0","Units",,,509.1929,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-11","Nov-2011","NATUSD","National currency per US dollar","0","Units",,,508.6477,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2011-12","Dec-2011","NATUSD","National currency per US dollar","0","Units",,,516.8841,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-01","Jan-2012","NATUSD","National currency per US dollar","0","Units",,,499.7409,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-02","Feb-2012","NATUSD","National currency per US dollar","0","Units",,,480.869,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-03","Mar-2012","NATUSD","National currency per US dollar","0","Units",,,485.6182,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-04","Apr-2012","NATUSD","National currency per US dollar","0","Units",,,485.4453,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-05","May-2012","NATUSD","National currency per US dollar","0","Units",,,498.2261,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-06","Jun-2012","NATUSD","National currency per US dollar","0","Units",,,504.3857,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-07","Jul-2012","NATUSD","National currency per US dollar","0","Units",,,490.9341,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-08","Aug-2012","NATUSD","National currency per US dollar","0","Units",,,480.8957,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-09","Sep-2012","NATUSD","National currency per US dollar","0","Units",,,473.5725,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-10","Oct-2012","NATUSD","National currency per US dollar","0","Units",,,475.4326,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-11","Nov-2012","NATUSD","National currency per US dollar","0","Units",,,480.0123,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2012-12","Dec-2012","NATUSD","National currency per US dollar","0","Units",,,476.6724,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,471.8052,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,472.018,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,472.0547,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,471.8686,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,481.2471,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,503.0825,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,505.1813,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,512.03,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,503.5538,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,501.4387,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,520.1733,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,528.926,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,538.4971,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,554.4525,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,563.421,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,555.1857,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,554.9157,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,553.1237,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,559.212,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,579.8196,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,594.2876,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,588.3093,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,594.1614,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,612.2471,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,621.6388,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,622.8497,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,628.748,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,614.0399,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,607.8616,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,631.7326,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,651.4216,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,688.847,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,691.359,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,684.1142,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,704.8475,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2015-12","Dec-2015","NATUSD","National currency per US dollar","0","Units",,,704.4075,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,721.5532,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,703.1561,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,680.3121,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,669.633,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,683.3697,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,679.6083,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-07","Jul-2016","NATUSD","National currency per US dollar","0","Units",,,656.9708,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-08","Aug-2016","NATUSD","National currency per US dollar","0","Units",,,659.3605,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-09","Sep-2016","NATUSD","National currency per US dollar","0","Units",,,667.8724,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-10","Oct-2016","NATUSD","National currency per US dollar","0","Units",,,663.3506,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-11","Nov-2016","NATUSD","National currency per US dollar","0","Units",,,666.8226,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2016-12","Dec-2016","NATUSD","National currency per US dollar","0","Units",,,666.4767,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,4.64,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,4.39,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,4.48,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,4.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,4.64,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,4.82,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,4.92,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,5.2,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,5.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,4.95,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,5.06,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,5.1,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,5.04,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,4.84,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,4.61,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,4.75,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,4.86,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,4.75,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,4.87,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,5.45,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,5.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,5.41,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,5.92,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,6.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,6.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,6.6,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,6.61,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,6.61,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,6.68,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,7.32,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,7.57,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,8.36,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,8.18,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,6.74,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,4.43,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,2.62,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,1.89,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,1.2,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,1.08,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,0.6,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,0.46,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,0.49,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,0.49,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,0.48,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,0.48,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,0.46,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,0.49,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,0.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,1.44,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,1.85,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,2.47,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,2.99,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,3.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,3.26,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,3.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,3.6,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,3.88,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,4.26,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,5.01,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,5.37,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,5.55,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,5.56,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,5.35,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,5.28,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,5.14,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,5.11,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,4.84,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,4.98,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,5.07,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,5.05,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,5.16,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,4.96,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,5.08,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,5.03,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,4.98,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,4.91,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,4.88,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,4.75,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,4.45,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,4.19,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,4.04,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,3.72,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,3.95,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,3.77,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,2.81,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,3.08,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,1.53,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,3.03,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,2.85,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,3.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,3.62,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,3.6,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,3.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,3.54,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,3.52,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,3.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,3.48,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,3.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,3.48,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,4.56,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,4.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,4.67,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,4.8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,5.06,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,5.03,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,5.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,5.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,5.32,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,5.29,,
