CustomerKey;geo_zone;Customer_name;cust_type;cust_category;cust_aging_year;customer_since;cust_country_code
43e8ca1c1be4618f99e708648a754c42b6ad209b;Asia;Client numero 352;distributor; customer;2.0;2010-12-15 00:00:00.000;CHN
506e27a3792eb9ad408b5b6a2dd1498d4b6558bd;Asia;Client numero 2871;aftermarket_only; customer;2.0;2005-05-17 00:00:00.000;CHN
5cc6b7ad6b710013ca8d2e6aca00dc2222385c46;Europe;Client numero 1728;OEM; customer;3.0;2003-01-01 00:00:00.000;SWE
8503a1aedadc357495eaba61ee1cd8c7d68911a2;;Client numero 2641;OEM; customer;0.0;2006-12-15 00:00:00.000;
894492e39ac48b2e0da376c9d63e2a2026e97a78;Europe;Client numero 3214;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
8ad6357ae38ffbadc6220156d4ace7942dd033e2;Europe;Client numero 1167;OEM; customer;4.0;2003-12-01 00:00:00.000;DEU
929b77d038f1d3ee64ea26b73834ae83d3ab53fc;Europe;Client numero 2354;OEM; customer;0.0;2011-09-01 00:00:00.000;ITA
ade7455bb49d558d7bcc0f2c8bba68b16e6be53d;Europe;Client numero 1861;OEM; customer;0.0;2014-02-10 16:22:23.000;FRA
b0e4124c0d3adf71f377aedfbca0ffe960dc3651;Europe;Client numero 422;OEM; customer;0.0;2013-01-29 16:33:27.000;ITA
d5f7850d79f6dabda78fda28d0a3d6743bfc92a8;Europe;Client numero 432;OEM; customer;14.0;2001-11-19 00:00:00.000;FRA
d98b9e11e6bd020f1c68825699a411a1aac2731d;Europe;Client numero 21;OEM; customer;0.0;2016-01-29 14:43:08.000;ITA
f1e4a8b3381f761ef8071beb9dc8a301366cff26;Europe;Client numero 1471;aftermarket_only; customer;0.0;2009-01-27 00:00:00.000;BEL
f3e100d6318ca5eac9b6cb94213f3b38e2a0544b;Europe;Client numero 2147;OEM; customer;4.0;2012-02-01 00:00:00.000;ITA
fd06cc14c20f68ce81a6458f4bf6bbc356eacb0b;Europe;Client numero 1201;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
125dd6b97e5a92f865a399c44485e36635d88a51;Europe;Client numero 1961;aftermarket_only; customer;4.0;2003-12-01 00:00:00.000;DEU
284d28326ffc70e9d7a3dbe9191c70c00034efdd;;Client numero 211;OEM; customer;2.0;2005-01-01 00:00:00.000;
36e8a6e3b53bb87dc78dc3cfdef69524c656174a;Europe;Client numero 1074;OEM; customer;0.0;2013-07-03 12:40:49.000;BEL
4bd2b3fa3e5b7f43fec6dd564854b1de07314593;Asia;Client numero 2814;OEM; customer;0.0;2016-01-29 02:42:46.000;CHN
5f11aaaaa20a0aefedd598e0790cdb61bb5ea484;Europe;Client numero 885;OEM; customer;0.0;2012-03-16 00:00:00.000;CZE
65fb362673bd240bbcebce46de746b07ba5e7720;Asia;Client numero 793;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
6cfb255127bc31e82a178c3c98031c752c8af204;Europe;Client numero 3043;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
71c469c231b539863d6350c6c043573b7b75a54c;Europe;Client numero 2028;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
7b0e9a8c1a3f45e545922ba0d4eba8bb234f6d47;Europe;Client numero 259;aftermarket_only; customer;0.0;2009-11-11 00:00:00.000;CZE
82f1fd743e8b3c7481a6a4228a9ab4125f94635e;Americas;Client numero 3363;OEM; customer;9.0;1997-06-17 00:00:00.000;USA
880ee108dc6a4e315c1ead0438495ea3d7b84819;;Client numero 3112;OEM; customer;0.0;1901-01-01 00:00:00.000;
9a5a344799325c69144a62300e780332150b6ed9;Europe;Client numero 949;distributor; customer;0.0;2013-01-02 13:38:16.000;NLD
a0edd135874f9bafbc31d9d043d8dd05776991b2;Europe;Client numero 538;OEM; customer;0.0;2014-09-23 15:38:31.000;FRA
a3abe1d574c41396a0458568edc45ae39d6cc9eb;Europe;Client numero 709;OEM; customer;1.0;2004-10-15 00:00:00.000;FRA
ae1e242bdce4a45f7086b5fa1458c6ccbdf119d4;Europe;Client numero 17;OEM; customer;0.0;1901-01-01 00:00:00.000;NLD
d9387297221b195f9e75512be3217d5c0de2decb;Asia;Client numero 907;OEM; customer;0.0;2009-06-25 00:00:00.000;IND
e8b82245b0570acf3511f5a6fc9125e046613f57;Asia;Client numero 1782;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
f1004cbc2265f5a666eb8c0aca72f6f6e93c9f4d;Europe;Client numero 2185;OEM; customer;4.0;2003-11-25 00:00:00.000;ITA
196713e11c86f683a2cb33ffc0f60198216a8ffc;Europe;Client numero 1906;aftermarket_only; customer;0.0;2006-04-12 00:00:00.000;ISL
24e8ca1810cd8dce923cb4f27c5dddc2a496c66f;Americas;Client numero 1023;distributor; customer;13.0;1994-04-17 00:00:00.000;USA
4ab467051fca4bc637d2278024b617b8d37dca6f;;Client numero 596;distributor; customer;0.0;2009-10-12 00:00:00.000;
684109c279cb4d1f0e07d0448267822dbc159727;Asia;Client numero 467;OEM; customer;0.0;2014-01-28 05:26:40.000;IND
95aa6cdb2fe0670dd9094eda433c22933d1fd0e0;Europe;Client numero 3564;aftermarket_only; customer;3.0;2003-12-01 00:00:00.000;DEU
988ab93b39d1f34a93818c3b77e1f414ba47bf4e;Europe;Client numero 394;OEM; customer;0.0;2008-07-10 00:00:00.000;FRA
9b1e42c7f42051f9afa58108ba2e08cccab1b904;Asia;Client numero 2305;distributor; customer;0.0;2016-06-20 05:56:19.000;CHN
a719e98ec10daa30438a3d9f4bc27efcf2cd2172;Europe;Client numero 302;aftermarket_only; customer;0.0;2008-06-11 00:00:00.000;DEU
ab2e083f1a8020b3cf7941586edf76488a311bf5;Europe;Client numero 80;OEM; customer;0.0;2012-01-13 00:00:00.000;DNK
d89e122aa933c7dd70842a89c837e5bc9bd52a00;Europe;Client numero 1835;aftermarket_only; customer;0.0;2014-02-06 13:59:55.000;CZE
da877600d632cf63a41534dbc36e0f4e3eb471c1;Europe;Client numero 969;OEM; customer;0.0;2011-07-13 00:00:00.000;SWE
df2654a5262a86616a8228043833e918efbc8696;Asia;Client numero 3072;OEM; customer;1.0;2011-11-04 00:00:00.000;CHN
e15afeb80fc03ec7e2e5e4d4a8bb329d7e609ad0;Asia;Client numero 2917;aftermarket_only; customer;0.0;2013-05-23 11:19:10.000;THA
e7d40c7bc5b8bf0e9722a1f6ea393596830eaae8;Asia;Client numero 3537;OEM; customer;0.0;2014-03-12 06:55:03.000;CHN
ef84ca3341ca07cce70bf8fd0c0a630c56b99b01;Europe;Client numero 2766;aftermarket_only; customer;0.0;2010-08-12 00:00:00.000;GBR
f34117a54846a784e11f9e019051bf3190a648fd;Asia;Client numero 2823;distributor; customer;0.0;2007-11-12 00:00:00.000;CHN
fa05d4652031e8dc9aef7af1202ef6237e46dc77;Europe;Client numero 46;OEM; customer;0.0;2014-07-10 16:37:04.000;FRA
175b5a3d7c29a6048cad75c271da096ef8bb4456;Europe;Client numero 2712;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
1f8efcd5b237dc8426710ea86084e7d1593310d2;Europe;Client numero 3322;OEM; customer;0.0;2015-06-23 16:27:32.000;ITA
20e64369fb8131aa9686b7a54395c2ca2d1cbdaf;Europe;Client numero 2735;distributor; customer;0.0;2007-12-20 00:00:00.000;DEU
308b4a61a4dd80022a287fae711690817e168af0;Europe;Client numero 2039;aftermarket_only; customer;0.0;1901-01-01 00:00:00.000;FRA
384a1089cb9b94d02349ea8f6e7edf2b149157c8;Asia;Client numero 2881;distributor; customer;0.0;2010-09-13 00:00:00.000;CHN
3ed8d05df4885982e973a3939508493c9d1feefe;Europe;Client numero 2139;aftermarket_only; customer;4.0;2003-12-01 00:00:00.000;DEU
4e7757ed98454597da803d1d817b55bf1f097420;Americas;Client numero 1629;OEM; customer;0.0;2011-02-17 00:00:00.000;USA
5889e99cf4955719e2e93921bfa27621860adbd6;Europe;Client numero 257;aftermarket_only; customer;0.0;2010-10-27 00:00:00.000;DEU
5ee6a7accb8043da5c2c589cded26d6592f273ee;Asia;Client numero 2812;OEM; customer;1.0;2011-11-30 00:00:00.000;CHN
644a6e496310d743eaf303891001bef2d55efd82;Europe;Client numero 77;OEM; customer;1.0;2011-07-01 00:00:00.000;GBR
756974d6eb1a0764bd0249f554e8e067ccd373f4;Asia;Client numero 744;OEM; customer;0.0;2014-07-04 09:48:08.000;KOR
85cffb2af41db3e374a786f67aabd33dca1d9f10;Europe;Client numero 854;OEM; customer;2.0;2005-12-27 00:00:00.000;FRA
b1a2e847d744c17c5799c765d79767ecbfc63603;Europe;Client numero 198;aftermarket_only; customer;4.0;2003-01-01 00:00:00.000;GBR
b2ac8ad5c1902d386872a4d52cd33c450ffee702;Asia;Client numero 2301;distributor; customer;0.0;2015-09-01 04:33:45.000;CHN
e111e08b84e77ce66b225ce65c17172f334f919a;Asia;Client numero 1709;OEM; customer;0.0;2016-03-24 07:45:20.000;KOR
e8bcb860ae9d76f07373eaf3a9945e05b013fcf2;Europe;Client numero 2426;OEM; customer;0.0;2007-01-01 00:00:00.000;ITA
fdd15a83eb5b0cfdaf2b703d3363ff01b9c58997;Europe;Client numero 644;OEM; customer;2.0;2005-07-12 00:00:00.000;DEU
0d02544d0859ecca41b771f235b443c111568e27;Asia;Client numero 1708;OEM; customer;0.0;2016-07-26 09:07:30.000;CHN
11ed402e6375206d064b8224dc6bd5f9a44c96c0;Europe;Client numero 2746;aftermarket_only; customer;0.0;2008-06-24 00:00:00.000;DEU
18f4c72f0eb0c75878fd96248f4c0c9ecbf35ba9;Europe;Client numero 2105;aftermarket_only; customer;0.0;2013-06-27 08:57:10.000;DEU
1f886f5307259691b52fb1fa4d42ddcb414d73ae;Asia;Client numero 1236;OEM; customer;0.0;2012-09-26 10:42:01.000;CHN
372a90473991123a702ff38f3432f9012fca6082;Europe;Client numero 3018;OEM; customer;0.0;1901-01-01 00:00:00.000;NLD
3c8394c85e56f327aa90bf2723bf842cd0e20719;Asia;Client numero 1795;OEM; customer;0.0;2011-08-12 00:00:00.000;JPN
576ad42694443e2c156755cbf366f5297af0d40a;Europe;Client numero 1021;OEM; customer;3.0;2005-03-08 00:00:00.000;FRA
68b3ce5dcdbfd91f8cb7f3ed18d90f3ead2b02e0;Asia;Client numero 648;OEM; customer;0.0;2016-02-01 03:47:18.000;CHN
7a99182585995932a755cefea7c7fed73afebae7;Europe;Client numero 1571;OEM; customer;0.0;2009-01-01 00:00:00.000;ITA
851da397f4c686dc823a267e936f9d8a2496ae2c;Europe;Client numero 2782;OEM; customer;0.0;2016-05-04 11:24:18.000;ITA
9bbeec423cc9535592dfe233946e2a5b0c46c326;Europe;Client numero 1592;aftermarket_only; customer;0.0;2010-12-06 00:00:00.000;BEL
9fcb030593ce5605a8163c855a49b5254bec282c;Asia;Client numero 2204;OEM; customer;1.0;2010-12-15 00:00:00.000;CHN
ae173b294dc4658cbe906af6a4a05895212ccae5;Asia;Client numero 3107;aftermarket_only; customer;0.0;2009-12-21 00:00:00.000;CHN
c6c3b9190e260436b0ce44442f10a52cf8d77282;Europe;Client numero 3279;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
cb802856539d9c5123608249b0362253ce4837ca;Europe;Client numero 2650;OEM; customer;0.0;2015-10-29 11:06:46.000;DEU
ce64e5ee54b3087acabb8574bf7a82f1a20cde48;Europe;Client numero 1193;aftermarket_only; customer;0.0;2009-12-03 00:00:00.000;DEU
fb4ee883a3c6f3debc9bd1292ea502614e871e4c;Europe;Client numero 277;distributor; customer;0.0;2013-05-08 12:45:51.000;PRT
145ea342659eb26bfa810e58e12e07eff92e317d;Europe;Client numero 3494;aftermarket_only; customer;0.0;2012-08-16 12:43:23.000;DEU
1bd4a558425f698e42386d1a1fa2f99052635612;Asia;Client numero 599;distributor; customer;0.0;2008-10-30 00:00:00.000;CHN
1c6df823a0377ea6e6b85bc7dc346c2a68eb2019;Europe;Client numero 2341;OEM; customer;0.0;2007-01-01 00:00:00.000;ITA
2cbc06eb4552a688d0fa1fcb7d05175d710ec9ad;Europe;Client numero 414;aftermarket_only; customer;0.0;2014-09-08 12:03:33.000;DEU
2d0513335b2ab4549527e919e05d2d142426bfc1;Europe;Client numero 870;OEM; customer;0.0;2015-09-02 10:59:25.000;NLD
31e261b53bc75b3b5629d5fcf5cfe20e06930959;Americas;Client numero 1444;distributor; customer;0.0;2012-06-26 16:31:18.000;USA
38865616fc509e8ef9c4d9bb90e8c7212c353c64;Europe;Client numero 2432;OEM; customer;0.0;2010-12-21 00:00:00.000;DEU
6cf9c85084ce24b06fdd69f3b041b0fbe279b6f7;Asia;Client numero 2126;OEM; customer;0.0;2012-11-12 10:59:34.000;TUR
70cf242d6422a2bb8b796b1fde174d3bc0dbf291;Asia;Client numero 340;OEM; customer;0.0;2011-09-26 00:00:00.000;CHN
8206df1532d340c03d6a083ecef0ccdce7dbb8a6;Europe;Client numero 785;aftermarket_only; customer;5.0;2009-03-09 00:00:00.000;GBR
901f974af2b56c068188cae0da20b2be81582e61;Europe;Client numero 2409;OEM; customer;4.0;2012-10-11 11:31:02.000;FRA
bfec71ab3dc3d3e7e93702db482b66e0fea99297;Asia;Client numero 3593;OEM; customer;0.0;2014-07-11 11:42:29.000;CHN
de3620524d828acdeedcd561df591d942167ec6e;Europe;Client numero 18;aftermarket_only; customer;0.0;1901-01-01 00:00:00.000;CZE
f49b280a1328e27c3bba65f213985a8a17ddfab8;Europe;Client numero 2091;OEM; customer;0.0;2012-03-09 00:00:00.000;BLR
f54c33f8811100a3022aa53f92f3c06b88137ba2;Asia;Client numero 2081;OEM; customer;0.0;2014-04-04 02:57:18.000;JPN
f7b144b9e22e536c0a462eee64d088a0842e4205;Europe;Client numero 210;OEM; customer;0.0;2014-08-29 18:13:36.000;IRL
f88bdc41ddf908964df82ca1354a3cf22622bc23;;Client numero 2008;distributor; customer;1.0;2006-03-16 00:00:00.000;
157f3ca286841801f1ce0d94c3b6175696f9f41a;Europe;Client numero 690;OEM; customer;2.0;2004-08-06 00:00:00.000;NLD
1d5fbaaff8a9f36d3b91466c5966c645d291633c;Europe;Client numero 2006;OEM; customer;0.0;2011-10-27 00:00:00.000;UKR
2bfc893bf7ae0195c523c315662d7968a5883856;Europe;Client numero 1080;OEM; customer;0.0;2007-03-21 00:00:00.000;EST
31124d5df852e6576d69f6ebf77557982e463f28;Europe;Client numero 1404;OEM; customer;0.0;1901-01-01 00:00:00.000;GBR
33787203a573753dfa95ac5d76f868799a82122b;Europe;Client numero 2035;OEM; customer;0.0;2009-01-23 00:00:00.000;FRA
5e8d6273a8abe96f1f93c79f3b2ff33188db173c;Europe;Client numero 1858;distributor; customer;2.0;2009-06-18 00:00:00.000;POL
60df19985eca46368af90c17f16f992a555af002;Europe;Client numero 1769;aftermarket_only; customer;4.0;2004-10-12 00:00:00.000;FIN
7563586bbaf623c92110c3e8995eaf151718c407;Asia;Client numero 317;OEM; customer;0.0;2013-03-13 07:50:56.000;KOR
7cb607441748dc91fe48d25e16eb53108ff196b0;Europe;Client numero 2395;OEM; customer;0.0;2013-01-17 15:06:57.000;ITA
7d85ebc221fd00118da0d0dd4691cddb2cfef9bf;Europe;Client numero 2343;distributor; customer;0.0;2016-09-29 15:45:03.000;BLR
8963113fc0e5fcd57f6e7c401fc7e6d92922cb98;Europe;Client numero 1963;OEM; customer;0.0;1901-01-01 00:00:00.000;BEL
8f4bd6d34188d0c7c76a1de3675169d29a44ab65;Europe;Client numero 135;OEM; customer;0.0;2009-03-03 00:00:00.000;SWE
90045e199f83974a0d5160b5d2f1087cf801400c;Asia;Client numero 1766;OEM; customer;1.0;2011-11-01 00:00:00.000;CHN
b5ba3d250e7473a3aaab0780eb45a0a088b79535;Europe;Client numero 192;aftermarket_only; customer;0.0;1901-01-01 00:00:00.000;CZE
bb16d65fc7912b7f019a77996b30fb5f6a2f1de4;Europe;Client numero 194;aftermarket_only; customer;0.0;2009-11-24 00:00:00.000;CZE
c2a72f512f9331551977d8f768a4aa95e1dd344d;Europe;Client numero 1225;OEM; customer;3.0;2004-07-27 00:00:00.000;DEU
d72f65933456bbf609445876b669725d63fff708;;Client numero 1932;distributor; customer;2.0;2005-06-10 00:00:00.000;
0052f5a6fd788b26e8f77f983eca9d10ea1f7fbf;Europe;Client numero 1319;aftermarket_only; customer;13.0;2003-12-01 00:00:00.000;DEU
06dc723bea1200f2bf3a4aaa5dbda93ccfd2535c;Asia;Client numero 1111;OEM; customer;0.0;2013-07-08 03:48:52.000;CHN
0932c57f6c9ed9cb8626c011b636063a3f779797;Europe;Client numero 838;OEM; customer;0.0;2007-06-27 00:00:00.000;DEU
12b6e75729d3632f2e7738c24de04708dbff2e65;Europe;Client numero 136;aftermarket_only; customer;6.0;2003-12-01 00:00:00.000;DEU
1a35d95cbfea73f34b9f60eb603186e727874475;Asia;Client numero 2819;distributor; customer;0.0;2012-02-17 00:00:00.000;CHN
2990342f1103282a0e714ca2c546dde453aa089d;Asia;Client numero 774;OEM; customer;0.0;2015-10-29 03:28:50.000;CHN
32017346d32324a8397d7e493a65fe02021d03d0;Americas;Client numero 3464;OEM; customer;0.0;2008-03-13 00:00:00.000;USA
57f6d4bc57970aa14cef2f70e6ffdc4ad1ad8f2a;;Client numero 1392;distributor; customer;0.0;2007-05-11 00:00:00.000;
59f1f2c4c70dc280b70313bfb88e5c635b0975f9;Europe;Client numero 147;OEM; customer;0.0;2009-02-27 00:00:00.000;FRA
68113071f81037f6131f3c6687227e86b1854aca;Asia;Client numero 338;distributor; customer;0.0;2009-08-17 00:00:00.000;CHN
7e9c6ea418a2dc171b15b8602c6dc13ae65d029a;Europe;Client numero 702;OEM; customer;0.0;2010-02-04 00:00:00.000;ITA
877e1adab77cdcd92f70d4a6e9bbe8a9ef6e71e5;Europe;Client numero 1555;OEM; customer;0.0;2016-10-19 10:27:52.000;ITA
90da70b0a774a97aa9f3b79f066dcce321ee3356;Asia;Client numero 390;aftermarket_only; customer;1.0;2013-12-26 07:00:03.000;IND
c887837ea5f3e3744226b6732fec44de3eaa43ed;Europe;Client numero 444;OEM; customer;0.0;2008-04-25 00:00:00.000;NLD
e2aef78d2125577e085507a2d4d0ef1fd08b1b1d;;Client numero 2489;distributor;internal account;;2015-12-01 00:00:00.000;
e3daf30ff24c16b0b9640a1dc641a800138c74e3;Europe;Client numero 3198;OEM; customer;0.0;2007-11-21 00:00:00.000;NLD
f6a7ffaa44e56509a6fedcfd648d0eb5cf127751;Asia;Client numero 723;OEM; customer;0.0;2013-08-09 08:14:44.000;CHN
089a6b7e477182851e5e9b3a78f521a481360fd3;Europe;Client numero 2655;OEM; customer;2.0;2008-08-05 00:00:00.000;FRA
16a294b14ac91396740ee6189c902d468babd5f0;Asia;Client numero 2459;distributor; customer;0.0;2014-02-10 12:23:32.000;MYS
19d9d644fd0b772021e2d48d19235d47802d0dd8;Europe;Client numero 2771;OEM; customer;2.0;2004-11-22 00:00:00.000;FRA
26fb8e51aaf976e07a466f4bb13ec7bd34207281;Asia;Client numero 3119;OEM; customer;0.0;2012-02-28 00:00:00.000;CHN
2bb312ee4c7c06e72dad9c40fa1079c853c72913;Asia;Client numero 3398;OEM; customer;2.0;2004-03-10 00:00:00.000;IND
4670b62e8d2b375c72de60ed492a3e38e7100ae2;Europe;Client numero 1596;OEM; customer;1.0;2013-04-02 09:20:42.000;ITA
4719bb95e3eabf11b1839d17f131ff526e0827b5;Europe;Client numero 3483;aftermarket_only; customer;0.0;2010-02-11 00:00:00.000;DEU
72c0bd2eb509e54b5b1736a05de346a7f97d10dc;;Client numero 19;distributor; customer;0.0;2010-02-03 00:00:00.000;
8126a604537cc51b47f968bd6e4bba07d64bac12;Europe;Client numero 2010;aftermarket_only; customer;0.0;2009-09-08 00:00:00.000;FRA
84a48c8874d60ce9b63e543a7c255096b2441ed8;Europe;Client numero 1336;OEM; customer;6.0;2002-01-01 00:00:00.000;ESP
9f2a633298c514d92a74eb222123a3153cf3d82e;Europe;Client numero 2787;aftermarket_only; customer;0.0;2008-01-21 00:00:00.000;FRA
a6e808eef0d5850bd342008e6256fe7525d74d21;Europe;Client numero 928;OEM; customer;0.0;2013-01-14 14:02:59.000;ITA
ab50ac6b10b1f5753ca1c0dec9456ad41deef412;Europe;Client numero 473;OEM; customer;0.0;2014-01-10 13:59:28.000;DEU
b9edb21699193e7e48deb37a435ae9a203fd92ac;Europe;Client numero 1357;OEM; customer;5.0;2003-12-01 00:00:00.000;DEU
c16fbf091589b7319d1d7659b28e3d52f9a1679b;Europe;Client numero 3176;OEM; customer;0.0;1901-01-01 00:00:00.000;NLD
c91e0650fcdaebbff25feeedecf7ab170908c109;Europe;Client numero 3394;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
f2c9a409477f8d203a7230a1cff21a4a00a76cba;Africa;Client numero 2066;OEM; customer;0.0;2009-01-27 00:00:00.000;EGY
0317645eb4e058785a7852051af8e55adad8f0af;Asia;Client numero 3495;OEM; customer;0.0;2011-04-28 00:00:00.000;CHN
1736367ae42d824a0cb246fb7aa44b14dd1b92d3;Europe;Client numero 275;OEM; customer;0.0;2012-02-22 00:00:00.000;FRA
1e8b29ba64334ef42c92fa3ffebc618cc8c7393e;Europe;Client numero 2505;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
218c6d85a0dba870059433f0cafee869d0cac5a2;Asia;Client numero 3094;OEM; customer;0.0;2015-11-11 07:44:39.000;CHN
2a374a588b7a7b9aae8e775f3f839b31c4ea9a3c;Europe;Client numero 3238;aftermarket_only; customer;0.0;2013-01-21 11:35:22.000;GBR
2ce0ae5735efdce121a97fc222a3ba2ff190415f;;Client numero 16;distributor; customer;0.0;1901-01-01 00:00:00.000;
3c5c1a0e7b9e81582246080b0020bb3188b55a8a;Americas;Client numero 528;OEM; customer;13.0;1994-04-17 00:00:00.000;USA
66d215d9eaed2fe161a56b0dec68fba05a61781a;Europe;Client numero 92;OEM; customer;0.0;2009-02-23 00:00:00.000;ITA
72bcea8b0ced44d3153f026f2462ff3c8723d912;Europe;Client numero 3151;OEM; customer;2.0;2011-02-21 00:00:00.000;NLD
75721f409b6fafa8fdbf46fdcf59affe355ed4f5;Europe;Client numero 2481;OEM; customer;0.0;1901-01-01 00:00:00.000;GBR
8d30cf2f130b471e9f79e597cfc7387382ba08b3;Europe;Client numero 2716;OEM; customer;0.0;2008-12-11 00:00:00.000;FIN
95deb9f2f50e09b97a6488b3eb3f4b97194972d8;Europe;Client numero 2581;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
9b4b43f67e01a9866f14a60aa6b51db73640453a;Asia;Client numero 1944;OEM; customer;0.0;2012-02-02 00:00:00.000;CHN
b37e2ba45b916eeed5a6b294abeece0f3304b547;Europe;Client numero 1885;aftermarket_only; customer;0.0;2011-01-03 00:00:00.000;DEU
cd0e7c3e4f465ede66c6b5d432e153f6678c3ae9;Europe;Client numero 1177;aftermarket_only; customer;0.0;2014-06-27 13:57:06.000;CZE
dd3785d39228680823464aba9807c2c23f7e8b59;Europe;Client numero 241;distributor; customer;0.0;1901-01-01 00:00:00.000;FRA
e69f1f1f271a172fe0e9b8aaa65d61b19953f438;Asia;Client numero 3559;OEM; customer;0.0;2011-08-25 00:00:00.000;PAK
03e430fd8caa62e8f460557ea0645381ab32b1d9;Americas;Client numero 2511;distributor; customer;16.0;1999-06-22 00:00:00.000;USA
12c381a81bf714d40521668e3375b3f5a0a2ca3b;Europe;Client numero 2685;OEM; customer;0.0;2016-02-17 15:46:02.000;NLD
286c23d249ef3849510acc0979a2792a80cb2e47;Europe;Client numero 676;OEM; customer;0.0;1901-01-01 00:00:00.000;SVK
28d1e36297f329b62fa3e6c025c836a042f3f0b5;Europe;Client numero 2132;OEM; customer;0.0;2015-04-21 10:51:43.000;ESP
33e7f7df1e8f77a33211ab6a32dc55f309395f57;Europe;Client numero 1457;OEM; customer;0.0;2014-10-03 17:54:39.000;GBR
3912747c7f8e02173b788ddab2aa93ad04eae484;Europe;Client numero 932;OEM; customer;4.0;2005-05-20 00:00:00.000;CZE
3cde9a0f341252e3e1b5fba06e69f3187fc8ac7d;Asia;Client numero 625;OEM; customer;-1.0;2013-01-07 07:07:46.000;JPN
5126c3ad94b62eaa2424302cdbf54b07b5ee7928;;Client numero 1865;OEM; customer;1.0;2006-10-25 00:00:00.000;
56669e0221955912c323c4e13adca14c2374888e;Asia;Client numero 2942;distributor; customer;4.0;2004-01-12 00:00:00.000;CHN
5ef6f513d34f119d929e92ebf2cae481dd37d81b;Europe;Client numero 2933;aftermarket_only; customer;0.0;2007-01-01 00:00:00.000;CZE
72cad6a0fe7dff2a80794d3e6ab163b5614f8819;Europe;Client numero 614;OEM; customer;0.0;2014-01-06 14:12:08.000;FRA
7ff70c9e73dab7f84b9f95682ae5817cf67c2b88;Africa;Client numero 2460;aftermarket_only; customer;1.0;2007-12-11 00:00:00.000;EGY
8ca00c37ac010940b7dda1f01a7907f222dce4ee;Europe;Client numero 2715;OEM; customer;0.0;2008-06-03 00:00:00.000;FIN
9405c72ca49fd3e7a57a86400504244b51b60ef1;Europe;Client numero 1527;distributor; customer;5.0;2002-01-01 00:00:00.000;ESP
b780ba9f85985055b85719427d9df9894ae47a4b;Asia;Client numero 244;OEM; customer;0.0;2013-06-24 06:34:08.000;IND
cbab9d199c7188457ce7e7079302583f6cc9d279;Europe;Client numero 3142;OEM; customer;0.0;2016-08-10 16:41:53.000;FRA
cdc8795fd8229737f92bfead7007edcfbbb3795c;Europe;Client numero 3364;OEM; customer;1.0;2008-06-17 00:00:00.000;FRA
43b03bdd95ded9c3c845e8bb6ae24ba01df912e6;Europe;Client numero 13;aftermarket_only; customer;0.0;2014-03-31 11:38:35.000;DEU
4fe7eafb970555b6fe471ca3fa1bb44f9efec5dc;Asia;Client numero 3220;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
67b173f5845503455310690be13eff83feb551b5;Europe;Client numero 1915;OEM; customer;7.0;2004-06-23 00:00:00.000;ITA
68c8887abb3bec67564ecd08f3e00e1c1bbcabdb;Asia;Client numero 3196;distributor; customer;0.0;2013-06-27 07:42:16.000;CHN
870096557d5d4d83a2382b6d1dd8faf9878cf36f;;Client numero 3075;distributor; customer;1.0;2006-08-03 00:00:00.000;
92b2633764e59ad46c5a8f63c89a63482430e19f;Asia;Client numero 3201;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
9768957e58b68850cddfa7c459f2dc0d982d69f9;Europe;Client numero 298;OEM; customer;;2008-03-01 00:00:00.000;NLD
a1c1d72184e6f1108aaad211e609d85b479de6a4;Europe;Client numero 2103;OEM; customer;1.0;2006-01-24 00:00:00.000;DEU
a78e5c061a1156ef4523e6a7901e4e41d3f1f5de;Europe;Client numero 756;OEM; customer;2.0;2005-04-19 00:00:00.000;NLD
ae97d925c93b99e76939844a87962849d7f1c331;Europe;Client numero 2401;OEM; customer;;2003-06-06 00:00:00.000;FRA
b29ec9a5b237412d9e7ad4a3bd4037aef6640794;Asia;Client numero 2283;OEM; customer;0.0;2014-09-08 08:12:18.000;VNM
b5a0e79c9b5ba4ce263ba54dd3eb0c1896d33104;Americas;Client numero 3420;OEM; customer;1.0;2014-12-11 16:23:23.000;USA
b6e12a05d7110db14a2258709b5cae71217bcabf;Europe;Client numero 3458;OEM; customer;12.0;2003-12-01 00:00:00.000;DEU
bb9d788e122ba3888d4a5a88dff2f0b3671e213b;Europe;Client numero 1714;OEM; customer;2.0;2004-10-19 00:00:00.000;FRA
bed62458583311079bc44007101e08c8f7e9f314;Europe;Client numero 3218;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
de60c60d029f823d1665c2356f1e98e8445a95b6;Europe;Client numero 2596;aftermarket_only; customer;0.0;1901-01-01 00:00:00.000;FRA
